SampleID,phylum_Actinobacteria,phylum_Bacteroidetes,phylum_Firmicutes,phylum_Proteobacteria,phylum_Verrucomicrobia,phylum_unclassified_Bacteria,class_Actinobacteria,class_Bacilli,class_Bacteroidia,class_Betaproteobacteria,class_Clostridia,class_Deltaproteobacteria,class_Erysipelotrichia,class_Gammaproteobacteria,class_Negativicutes,class_Verrucomicrobiae,class_unclassified_Bacteria,class_unclassified_Firmicutes,order_Bacteroidales,order_Burkholderiales,order_Clostridiales,order_Coriobacteriales,order_Desulfovibrionales,order_Enterobacteriales,order_Erysipelotrichales,order_Lactobacillales,order_Selenomonadales,order_Verrucomicrobiales,order_unclassified_Bacteria,order_unclassified_Firmicutes,family_Acidaminococcaceae,family_Bacteroidaceae,family_Clostridiaceae.1,family_Clostridiales_Incertae.Sedis.XIII,family_Coriobacteriaceae,family_Desulfovibrionaceae,family_Enterobacteriaceae,family_Erysipelotrichaceae,family_Lachnospiraceae,family_Peptostreptococcaceae,family_Porphyromonadaceae,family_Prevotellaceae,family_Rikenellaceae,family_Ruminococcaceae,family_Streptococcaceae,family_Sutterellaceae,family_Veillonellaceae,family_Verrucomicrobiaceae,family_unclassified_Bacteria,family_unclassified_Clostridiales,family_unclassified_Firmicutes,genus_Akkermansia,genus_Alistipes,genus_Anaerotruncus,genus_Anaerovorax,genus_Bacteroides,genus_Barnesiella,genus_Bilophila,genus_Blautia,genus_Butyricicoccus,genus_Butyricimonas,genus_Clostridium.IV,genus_Clostridium.XI,genus_Clostridium.XVIII,genus_Clostridium.XlVa,genus_Clostridium.XlVb,genus_Clostridium.sensu.stricto,genus_Collinsella,genus_Coprococcus,genus_Dorea,genus_Eggerthella,genus_Erysipelotrichaceae_incertae_sedis,genus_Faecalibacterium,genus_Flavonifractor,genus_Holdemania,genus_Lachnospiracea_incertae_sedis,genus_Odoribacter,genus_Oscillibacter,genus_Parabacteroides,genus_Parasutterella,genus_Phascolarctobacterium,genus_Prevotella,genus_Pseudoflavonifractor,genus_Roseburia,genus_Ruminococcus,genus_Streptococcus,genus_Veillonella,genus_unclassified_Bacteria,genus_unclassified_Clostridiales,genus_unclassified_Clostridiales_Incertae.Sedis.XIII,genus_unclassified_Coriobacteriaceae,genus_unclassified_Erysipelotrichaceae,genus_unclassified_Firmicutes,genus_unclassified_Lachnospiraceae,genus_unclassified_Porphyromonadaceae,genus_unclassified_Ruminococcaceae
ZOZOW1T-1042,0.003122847,0.466039036,0.48156142399999996,0.01717566,0.000137773,0.030080367,0.003122847,0.0,0.466039036,0.014879449,0.46314580899999996,0.00045924199999999995,0.002158439,4.59e-05,0.015614237,0.000137773,0.030080367,0.000642939,0.466039036,0.014879449,0.462732491,0.003122847,0.00045924199999999995,4.59e-05,0.002158439,0.0,0.015614237,0.000137773,0.030080367,0.000642939,0.015246843000000001,0.351549943,0.0006888630000000001,0.00119403,0.003122847,0.00045924199999999995,4.59e-05,0.002158439,0.20110218100000002,0.00532721,0.04771527,0.019793341000000002,0.04684271,0.23848450100000002,0.0,0.014006889,0.000367394,0.000137773,0.030080367,0.015752008999999997,0.000642939,0.000137773,0.04684271,0.000275545,0.00087256,0.351549943,0.00619977,0.000183697,0.012445465,0.00326062,0.002985075,0.055017222000000005,0.00532721,0.00041331800000000003,0.001102181,0.002847302,0.0006888630000000001,0.00206659,0.001377727,0.014557978999999999,0.0,4.59e-05,0.12707233099999998,0.000505166,0.00022962099999999998,0.065855339,0.00326062,0.014833525,0.032422503,0.0016532720000000001,0.015246843000000001,0.0,0.000275545,0.016946039,0.006337543,0.0,0.000367394,0.030080367,0.015752008999999997,0.00032147,0.000964409,0.000137773,0.000642939,0.08597014900000001,0.002847302,0.03053961
ZOZOW1T-1043,0.003613131,0.367041199,0.450892267,0.067988544,0.002335316,0.101476096,0.003613131,0.000308438,0.367041199,0.015289711000000001,0.437541309,0.000396563,0.000705001,8.809999999999999e-05,0.0070940740000000006,0.002335316,0.101476096,0.005243446,0.367041199,0.015289711000000001,0.437365058,0.003569068,0.000396563,8.809999999999999e-05,0.000705001,0.000308438,0.0070940740000000006,0.002335316,0.101476096,0.005243446,0.007050011,0.268825733,0.00017625,0.000396563,0.003569068,0.000396563,8.809999999999999e-05,0.000705001,0.197444371,0.00326063,0.044723507,0.035426305,0.018021591,0.225820665,0.000308438,0.015201586000000001,4.41e-05,0.002335316,0.101476096,0.010178453,0.005243446,0.002335316,0.018021591,0.0005287509999999999,8.809999999999999e-05,0.268825733,0.001982816,0.000132188,0.013395021000000002,0.001145627,0.003216568,0.031196299,0.00326063,0.0006609389999999999,0.000616876,0.0011896889999999999,0.00017625,0.002996255,0.002291254,0.007270324,0.0,4.41e-05,0.124476757,0.000264375,0.0,0.051817580999999995,0.002952192,0.013747521,0.034104428,0.002247191,0.007050011,0.0,0.000440626,0.016523463000000002,0.036087244,0.000308438,4.41e-05,0.101476096,0.010178453,0.000308438,0.0005287509999999999,0.0,0.005243446,0.104207975,0.002467504,0.017889403
ZOZOW1T-2001,0.00037886,0.706573215,0.248673991,0.011934078,0.000520932,0.031729494,0.00037886,0.0,0.706573215,0.001183936,0.238586854,0.0,0.0042148129999999995,0.0,0.000284145,0.000520932,0.031729494,0.00558818,0.706573215,0.001183936,0.238586854,0.00033150199999999996,0.0,0.0,0.0042148129999999995,0.0,0.000284145,0.000520932,0.031729494,0.00558818,0.000284145,0.644819095,0.00042621699999999995,0.000805077,0.00033150199999999996,0.0,0.0,0.0042148129999999995,0.1261129,0.008287554,0.039259329,0.00260466,0.018137905,0.041769274,0.0,0.001089221,0.0,0.000520932,0.031729494,0.061138473,0.00558818,0.000520932,0.018137905,4.74e-05,0.00042621699999999995,0.644819095,0.0045936729999999995,0.0,0.007198333,0.00033150199999999996,0.000899792,0.0035518090000000004,0.008287554,0.00018943,0.000236787,0.000615647,0.00042621699999999995,4.74e-05,0.0036938809999999996,0.00298352,0.0,0.0,0.010087138,9.470000000000001e-05,9.470000000000001e-05,0.029361622,0.008334912,0.0019416560000000002,0.025241523,0.00018943,0.000284145,0.0,0.0,0.014633453000000001,0.0,0.0,0.0,0.031729494,0.061138473,0.00037886,0.000284145,0.0036465240000000004,0.00558818,0.067058155,0.00018943,0.02566774
ZOZOW1T-2002,0.000210846,0.663110399,0.26317787,0.023614742,0.000421692,0.049169267,0.000210846,8.43e-05,0.663110399,0.0018976129999999998,0.24964156199999998,0.0,0.004301257,0.0,0.00033735300000000003,0.000421692,0.049169267,0.008813359,0.663110399,0.0018976129999999998,0.24964156199999998,0.000210846,0.0,0.0,0.004301257,8.43e-05,0.00033735300000000003,0.000421692,0.049169267,0.008813359,0.00033735300000000003,0.57636839,0.00029518400000000004,0.000463861,0.000210846,0.0,0.0,0.004301257,0.122965337,0.00307835,0.05212111,0.011470018,0.022771358999999998,0.0877119,8.43e-05,0.001813275,0.0,0.000421692,0.049169267,0.035042591,0.008813359,0.000421692,0.022771358999999998,0.00037952300000000005,0.000126508,0.57636839,0.009909758000000001,0.0,0.0040904109999999995,0.00050603,0.00050603,0.012608586000000001,0.00307835,0.000168677,8.43e-05,0.001180737,0.00029518400000000004,4.22e-05,0.003542211,0.002445813,0.0,0.0,0.041705322,8.43e-05,4.22e-05,0.020705069,0.01033145,0.0035843809999999998,0.031331702999999995,0.0,0.00033735300000000003,0.0,0.000168677,0.005397655,0.0,4.22e-05,0.0,0.049169267,0.035042591,0.00033735300000000003,0.000168677,0.0040904109999999995,0.008813359,0.084717888,4.22e-05,0.028675044
ZOZOW1T-4021,5.7499999999999995e-05,0.629365399,0.29491974,0.052988895999999994,0.0,0.022668431,5.7499999999999995e-05,0.00011506799999999999,0.629365399,0.006271216,0.283585524,0.0,0.000863011,0.00011506799999999999,0.010298601999999999,0.0,0.022668431,5.7499999999999995e-05,0.629365399,0.006271216,0.283585524,0.0,0.0,5.7499999999999995e-05,0.000863011,0.00011506799999999999,0.010298601999999999,0.0,0.022668431,5.7499999999999995e-05,0.010298601999999999,0.54214372,0.0,0.00023013599999999998,0.0,0.0,5.7499999999999995e-05,0.000863011,0.18784879999999998,0.0,0.026235545,0.05051493,0.010068466,0.088717565,0.00011506799999999999,0.006041079,0.0,0.0,0.022668431,0.006789022,5.7499999999999995e-05,0.0,0.010068466,5.7499999999999995e-05,5.7499999999999995e-05,0.54214372,0.003164375,0.0,0.006156148,0.000632875,0.00126575,0.002071227,0.0,0.00046027300000000003,0.001093148,0.001956159,0.0,0.0,0.000747943,0.00155342,0.0,0.000402739,0.051147805,0.00011506799999999999,0.0,0.100972326,0.004027386,0.02560267,0.016454748999999998,0.006041079,0.010298601999999999,0.0,0.00023013599999999998,0.012369828999999999,0.0,0.00011506799999999999,0.0,0.022668431,0.006789022,0.000172602,0.0,0.0,5.7499999999999995e-05,0.062884759,0.0013232839999999999,0.00886025
ZOZOW1T-4021-1A,0.000570096,0.618735424,0.336045608,0.035268204,0.0,0.009380669,0.000570096,0.000259134,0.61870951,0.020031096,0.323840373,0.0,0.000570096,7.77e-05,0.011220523,0.0,0.009380669,0.000155481,0.61870951,0.020031096,0.323840373,0.000492356,0.0,5.18e-05,0.000570096,0.000129567,0.011220523,0.0,0.009380669,0.000155481,0.01111687,0.56258098,0.0,0.000103654,0.000492356,0.0,5.18e-05,0.000570096,0.231821715,0.00668567,0.025913448999999998,0.028349312999999998,0.001710288,0.083156258,0.000103654,0.020031096,0.000103654,0.0,0.009380669,0.002021249,0.000155481,0.0,0.001710288,0.0,5.18e-05,0.56258098,0.002098989,0.0,0.013656388,0.000881057,0.000181394,0.000181394,0.00668567,0.000103654,0.002098989,0.0007255769999999999,0.0,0.0,0.000259134,0.003368748,2.59e-05,0.000310961,0.074501166,0.000207308,0.000155481,0.080253952,0.0017880279999999999,0.002643172,0.01855403,0.020031096,0.011090956,2.59e-05,0.000129567,0.015444416,0.0,0.000103654,0.000103654,0.009380669,0.002021249,5.18e-05,0.000388702,0.0,0.000155481,0.11575537699999999,0.0032910079999999998,0.004612594
ZOZOW1T-4021-1B,6.440000000000001e-05,0.48740416200000003,0.491205464,0.010695187,0.0,0.010566329,6.440000000000001e-05,0.000322144,0.487339733,0.009020037,0.469299659,0.0,0.001030861,0.0,0.019779653,0.0,0.010566329,0.0007731460000000001,0.487339733,0.009020037,0.469299659,0.0,0.0,0.0,0.001030861,0.000322144,0.019779653,0.0,0.010566329,0.0007731460000000001,0.019586367,0.43637652200000004,0.0,0.00038657300000000003,0.0,0.0,0.0,0.001030861,0.35461632600000004,0.001997294,0.020939372,0.023709813,0.005476450999999999,0.10579215300000001,0.000322144,0.009020037,0.000193287,0.0,0.010566329,0.0063140259999999995,0.0007731460000000001,0.0,0.005476450999999999,0.0,0.00038657300000000003,0.43637652200000004,0.002383867,0.0,0.012434766000000002,0.001997294,0.000193287,0.001417434,0.001997294,0.000322144,0.002577154,0.002577154,0.0,0.0,0.000451002,0.002899298,0.0,0.00057986,0.071902584,0.000451002,0.000128858,0.135107274,0.001932865,0.010630758,0.015978352,0.009020037,0.019586367,0.0,0.000128858,0.059532247,0.0,0.000322144,0.000193287,0.010566329,0.0063140259999999995,0.0,0.0,0.0,0.0007731460000000001,0.13865086,0.000451002,0.019264223
ZOZOW1T-4023,7.15e-05,0.504326064,0.449195567,0.038326779,0.0,0.006864498,7.15e-05,0.000357526,0.504326064,0.035681087,0.432892385,0.000643547,0.000572041,0.0,0.015230603999999998,0.0,0.006864498,0.00014301,0.504326064,0.035681087,0.432892385,7.15e-05,0.000643547,0.0,0.000572041,0.000357526,0.015230603999999998,0.0,0.006864498,0.00014301,0.015230603999999998,0.35073292799999994,0.000357526,0.00042903099999999997,7.15e-05,0.000643547,0.0,0.000572041,0.21351448,0.00400429,0.030175188,0.096102967,0.02717197,0.204147301,0.000357526,0.035681087,0.0,0.0,0.006864498,0.010439757,0.00014301,0.0,0.02717197,7.15e-05,0.00042903099999999997,0.35073292799999994,0.004290311,0.000572041,0.0051483729999999995,0.0010010730000000001,0.002216661,0.000929567,0.00400429,0.00014301,0.0008580619999999999,0.002431176,0.000357526,0.0,0.000643547,0.001430104,0.0,0.0,0.155094744,0.00042903099999999997,0.000357526,0.091669646,0.0035752590000000003,0.022452628,0.019806936,0.006220951,0.015230603999999998,7.15e-05,0.000572041,0.013013944,0.0,0.000357526,0.0,0.006864498,0.010439757,0.0,0.0,0.0,0.00014301,0.098319628,0.00028602099999999996,0.023525206
ZOZOW1T-4023-1,0.002669657,0.41352982,0.503390464,0.025094772999999997,0.001601794,0.032516418,0.002669657,0.000213573,0.41352982,0.020876715,0.490896471,0.00170858,0.0011212560000000002,0.000106786,0.007795398,0.001601794,0.032516418,0.003363767,0.41352982,0.020876715,0.490789684,0.002509477,0.00170858,0.0,0.0011212560000000002,0.000213573,0.007795398,0.001601794,0.032516418,0.003363767,0.007795398,0.326018474,0.00016017899999999999,0.000266966,0.002509477,0.00170858,0.0,0.0011212560000000002,0.1640771,0.003363767,0.028138181,0.020876715,0.037962518,0.309306423,0.000213573,0.020289391,0.0,0.001601794,0.032516418,0.013615249,0.003363767,0.001601794,0.037962518,0.00032035900000000004,0.000266966,0.326018474,0.00614021,0.000480538,0.010998986,0.001281435,0.0036307329999999997,0.021891185,0.003363767,0.000427145,0.001228042,0.002616264,0.00016017899999999999,0.0017619729999999998,5.3400000000000004e-05,0.0059266380000000006,0.0,0.000533931,0.229750654,0.000533931,5.3400000000000004e-05,0.057771370999999995,0.0071012869999999995,0.033263922,0.011105772,0.0038443059999999996,0.007795398,5.3400000000000004e-05,0.000213573,0.006086817,0.0,0.000213573,0.0,0.032516418,0.013615249,0.0,0.000427145,5.3400000000000004e-05,0.003363767,0.079342197,0.00016017899999999999,0.021997971
ZOZOW1T-4023-3,0.002166604,0.47964139,0.48270452,0.012700784,0.000298842,0.018453493,0.002166604,0.0,0.47964139,0.006649234,0.465595816,0.001045947,0.001718341,0.0,0.014045573,0.000298842,0.018453493,0.0013447889999999999,0.47964139,0.006649234,0.465521106,0.002166604,0.001045947,0.0,0.001718341,0.0,0.014045573,0.000298842,0.018453493,0.0013447889999999999,0.014045573,0.422338439,0.00022413099999999997,0.000448263,0.002166604,0.001045947,0.0,0.001718341,0.216809862,0.0013447889999999999,0.021292492000000003,0.026372805,0.009488233,0.23847590600000002,0.0,0.006499813,0.0,0.000298842,0.018453493,0.008218155,0.0013447889999999999,0.000298842,0.009488233,0.000373552,0.000373552,0.422338439,0.005005603,0.000298842,0.023533806,0.000747105,0.001643631,0.000597684,0.0013447889999999999,0.000522973,0.000373552,0.000597684,0.00022413099999999997,0.00156892,0.001120657,0.0057527080000000005,7.47e-05,0.000672394,0.19529323899999998,0.000821815,0.0,0.089876728,0.005005603,0.021591334,0.009488233,0.000747105,0.014045573,0.0,0.0,0.017407546,0.0,0.0,0.0,0.018453493,0.008218155,7.47e-05,0.000522973,0.0,0.0013447889999999999,0.077773627,0.000149421,0.018976466
ZOZOW1T-4024,0.0037066079999999997,0.46083113600000003,0.45676812299999997,0.040915247,0.0,0.029225176000000002,0.0037066079999999997,0.0,0.46083113600000003,0.022097085,0.43060802600000003,0.000356405,0.002067147,0.0,0.018533038999999998,0.0,0.029225176000000002,0.005559911999999999,0.46083113600000003,0.022097085,0.43060802600000003,0.0037066079999999997,0.000356405,0.0,0.002067147,0.0,0.018533038999999998,0.0,0.029225176000000002,0.005559911999999999,0.018533038999999998,0.374367382,0.000641528,0.000427686,0.0037066079999999997,0.000356405,0.0,0.002067147,0.17620643,0.001782023,0.028084682000000003,0.016537173,0.041271652,0.234799344,0.0,0.021455556,0.0,0.0,0.029225176000000002,0.016679735,0.005559911999999999,0.0,0.041271652,0.000285124,0.000356405,0.374367382,0.004063012,7.13e-05,0.010549576000000001,0.00156818,0.002993799,0.008482429,0.001782023,0.000570247,0.000570247,0.00384917,0.000641528,0.003350203,0.001283057,0.011404947,0.0,0.000498966,0.142347993,0.00078409,0.0007128089999999999,0.065863568,0.00463326,0.036068145,0.016038207,0.0014968989999999999,0.018533038999999998,0.000356405,0.000570247,0.013899779,0.0,0.0,0.0,0.029225176000000002,0.016679735,7.13e-05,0.000285124,7.13e-05,0.005559911999999999,0.068572243,0.000356405,0.044479292999999996
ZOZOW1T-4024-1,0.001609405,0.48792946600000003,0.406619551,0.077881184,0.0,0.020082568999999998,0.001609405,7e-05,0.48792946600000003,0.010426142,0.390525506,0.00153943,0.0008396889999999999,0.0,0.013295081,0.0,0.020082568999999998,0.0018893010000000001,0.48792946600000003,0.010426142,0.390455531,0.001609405,0.00153943,0.0,0.0008396889999999999,7e-05,0.013295081,0.0,0.020082568999999998,0.0018893010000000001,0.013295081,0.376880554,0.0,0.0008396889999999999,0.001609405,0.00153943,0.0,0.0008396889999999999,0.230494717,0.00013994799999999998,0.017913372,0.068574627,0.023511301000000002,0.143726821,0.0,0.010146246,0.0,0.0,0.020082568999999998,0.015254356,0.0018893010000000001,0.0,0.023511301000000002,0.0004898190000000001,0.000559793,0.376880554,0.0032188090000000004,7e-05,0.01259534,0.001749353,0.001609405,0.013435029,0.00013994799999999998,7e-05,0.000769715,0.002239172,0.0,0.001049612,0.000909663,0.0026590159999999997,0.0,0.000419845,0.087607585,0.000209922,0.00013994799999999998,0.112658316,0.004268421,0.019802673,0.008326919,0.00034987099999999997,0.013295081,0.00027989599999999996,7e-05,0.024211042000000002,0.0,0.0,0.0,0.020082568999999998,0.015254356,0.00027989599999999996,0.000559793,7e-05,0.0018893010000000001,0.074172556,0.0004898190000000001,0.020222518000000002
ZOZOW1T-4024-2,0.001566559,0.490359134,0.47287894399999997,0.016631637,0.0,0.015887521,0.001566559,7.829999999999999e-05,0.490346079,0.0077544680000000005,0.456873931,3.9200000000000004e-05,0.0007180060000000001,0.0,0.012793566999999999,0.0,0.015887521,0.002415112,0.490346079,0.0077544680000000005,0.456795603,0.001553505,3.9200000000000004e-05,0.0,0.0007180060000000001,7.829999999999999e-05,0.012793566999999999,0.0,0.015887521,0.002415112,0.012780511999999999,0.41751413200000004,0.000430804,0.00044385800000000005,0.001553505,3.9200000000000004e-05,0.0,0.0007180060000000001,0.280636023,0.002036527,0.026566232999999998,0.028628868999999998,0.01748019,0.16189083699999998,5.22e-05,0.007571703000000001,1.31e-05,0.0,0.015887521,0.011305335,0.002415112,0.0,0.01748019,0.000234984,0.000313312,0.41751413200000004,0.0058223780000000004,0.0,0.017597681,0.001618778,0.001892926,0.001135755,0.002036527,0.000182765,0.001174919,0.000848553,0.000430804,0.00114881,0.000848553,0.004281928,0.0,0.000274148,0.112270075,0.00022192900000000002,1.31e-05,0.123222934,0.00403389,0.022205976000000002,0.013367971999999999,0.000613569,0.012780511999999999,0.000469968,0.000313312,0.035117035,0.0,2.61e-05,1.31e-05,0.015887521,0.011305335,0.000130547,0.000378585,1.31e-05,0.002415112,0.097257216,0.001449067,0.023850864
ZOZOW1T-4025,0.002033151,0.551535201,0.323477721,0.034391261,0.0,0.075881319,0.002033151,3.45e-05,0.5514662810000001,0.011957683,0.309245667,0.000413522,0.001447328,0.0051345670000000005,0.00751232,0.0,0.075881319,0.005237948,0.5514662810000001,0.011957683,0.309142286,0.002033151,0.000413522,0.0051345670000000005,0.001447328,3.45e-05,0.00751232,0.0,0.075881319,0.005237948,0.00751232,0.457286605,0.00017230099999999998,0.000827044,0.002033151,0.000413522,0.0051345670000000005,0.001447328,0.115028085,0.000620283,0.049898342000000005,0.00575485,0.020469348000000002,0.18167407600000002,3.45e-05,0.011682001000000001,0.0,0.0,0.075881319,0.010820497,0.005237948,0.0,0.020469348000000002,0.000413522,0.0006892039999999999,0.457286605,0.012888108,6.890000000000001e-05,0.005375788,0.000551363,0.009063028,0.014473276,0.000620283,0.000137841,0.012026603,0.001998691,0.00017230099999999998,0.001447328,0.000137841,0.002963576,0.0,0.000103381,0.10048588900000001,0.000895965,0.00017230099999999998,0.032082428999999996,0.011302939,0.037527137,0.016265206,0.00189531,0.00751232,0.000137841,0.00034460199999999995,0.00947655,0.0,3.45e-05,0.0,0.075881319,0.010820497,0.000137841,0.0005858230000000001,0.0,0.005237948,0.050932148,0.000379062,0.026878941
ZOZOW1T-4025-1,0.000759558,0.500801755,0.398430247,0.072242383,0.0,0.023799477000000003,0.000759558,0.000337581,0.500801755,0.017554224,0.38864039200000006,0.001350325,0.000675162,0.004894928,0.004979323,0.0,0.023799477000000003,0.003797789,0.500801755,0.017554224,0.38864039200000006,0.000675162,0.001350325,0.004894928,0.000675162,0.000337581,0.004979323,0.0,0.023799477000000003,0.003797789,0.004979323,0.369398261,0.000337581,0.00025318599999999997,0.000675162,0.001350325,0.004894928,0.000675162,0.163980083,0.00025318599999999997,0.035277239,0.061608575,0.031901426000000004,0.216220778,0.000337581,0.017301038,0.0,0.0,0.023799477000000003,0.007426787,0.003797789,0.0,0.031901426000000004,0.000675162,0.00025318599999999997,0.369398261,0.006245253,0.000337581,0.007173601,0.001181534,0.0020254870000000003,0.072242383,0.00025318599999999997,8.44e-05,0.00126593,0.0023630689999999998,0.000337581,0.0005063719999999999,0.000843953,0.000590767,0.0,0.00016879099999999998,0.092244071,0.0,0.000337581,0.048442907,0.009452274,0.027090894,0.015022365,0.001350325,0.004979323,0.0,0.000337581,0.024137058,0.0,8.44e-05,0.0,0.023799477000000003,0.007426787,0.0,0.00016879099999999998,0.0,0.003797789,0.078994008,0.002531859,0.022449152000000003
ZOZOW1T-4025-3,0.0014360129999999999,0.494284105,0.456004505,0.03183162,0.0,0.014472758,0.0014360129999999999,5.629999999999999e-05,0.494284105,0.013078981000000002,0.44782486299999996,7.04e-05,0.000351964,0.00011262799999999999,0.006504294,0.0,0.014472758,0.00126707,0.494284105,0.013078981000000002,0.44781078399999996,0.0013937770000000001,7.04e-05,0.00011262799999999999,0.000351964,4.22e-05,0.006504294,0.0,0.014472758,0.00126707,0.006391665,0.41041813299999996,0.0016331129999999998,0.0003942,0.0013937770000000001,7.04e-05,0.00011262799999999999,0.000351964,0.223468957,0.00049275,0.030240742999999997,0.036759116,0.016288892,0.21590877100000003,4.22e-05,0.013022666,0.00011262799999999999,0.0,0.014472758,0.005786286999999999,0.00126707,0.0,0.016288892,8.45e-05,0.000225257,0.41037589799999996,0.007081515,1.4099999999999999e-05,0.019949317,0.0011122060000000001,0.001689427,0.039279178,0.00049275,7.04e-05,0.000774321,0.002238491,0.0016331129999999998,0.0011825989999999999,0.000675771,0.005476559000000001,0.0,0.000211178,0.140926369,0.000267493,1.4099999999999999e-05,0.088216247,0.008686471,0.011938617,0.012065325,0.000478671,0.006391665,0.0,0.000211178,0.029649444,0.0,2.8199999999999998e-05,0.00011262799999999999,0.014472758,0.005786286999999999,0.00016894299999999998,0.000211178,0.0,0.00126707,0.076291708,0.0007180060000000001,0.02207518
ZOZOW1T-4025-4,0.001130176,0.40700024,0.509640741,0.05366622099999999,0.0,0.025959793,0.001130176,3.4200000000000005e-05,0.406931744,0.017432104,0.498921196,0.00010274299999999999,0.000993185,6.850000000000001e-05,0.006404329,0.0,0.025959793,0.003287784,0.406931744,0.017432104,0.498715709,0.001130176,0.00010274299999999999,0.0,0.000993185,3.4200000000000005e-05,0.006404329,0.0,0.025959793,0.003287784,0.006301586,0.346244734,0.0038699959999999997,0.0006507069999999999,0.001130176,0.00010274299999999999,0.0,0.000993185,0.23997397199999998,0.0006507069999999999,0.031199698999999997,0.00547964,0.023493955,0.243569985,3.4200000000000005e-05,0.016918388,0.00010274299999999999,0.0,0.025959793,0.00972636,0.003287784,0.0,0.023493955,0.00020548599999999998,0.000445221,0.346210487,0.003904243,3.4200000000000005e-05,0.011918216,0.001472653,0.004246721,0.056543032,0.0006507069999999999,0.00010274299999999999,0.001472653,0.001404158,0.0038699959999999997,0.0008561939999999999,0.000993185,0.002602829,0.0,0.000342477,0.13079215,0.000171239,0.00023973400000000002,0.075961506,0.006027604000000001,0.024041919,0.012363437,0.002054865,0.006301586,0.0,0.00020548599999999998,0.015753964,0.0,3.4200000000000005e-05,0.00010274299999999999,0.025959793,0.00972636,0.00020548599999999998,0.00023973400000000002,0.0,0.003287784,0.129696222,0.004657694,0.029692798
ZOZOW1T-4025-5,0.002039177,0.38923561799999995,0.523017982,0.038188222,0.0,0.043069888,0.002039177,0.000308966,0.389173824,0.010319471,0.50905271,6.18e-05,0.0007415189999999999,0.0,0.005684978,0.0,0.043069888,0.007229809,0.389173824,0.010319471,0.508990916,0.001792004,6.18e-05,0.0,0.0007415189999999999,0.000308966,0.005684978,0.0,0.043069888,0.007229809,0.005623185,0.333992461,0.0006797260000000001,0.000308966,0.001792004,6.18e-05,0.0,0.0007415189999999999,0.226719397,0.001235865,0.029351789,0.005993944,0.019217698000000002,0.27176666899999996,6.18e-05,0.009948712,6.18e-05,0.0,0.043069888,0.008280294,0.007229809,0.0,0.019217698000000002,0.000123586,0.00018538,0.333992461,0.004140147,0.0,0.017302107,0.0007415189999999999,0.0045727,0.064017796,0.001235865,6.18e-05,0.001050485,0.001112278,0.0006797260000000001,0.001421245,0.001235865,0.003460421,0.0,6.18e-05,0.153494408,0.000123586,0.0,0.076067478,0.006920843,0.02422295,0.01069023,0.001297658,0.005623185,0.0,0.000123586,0.023605018,0.0,6.18e-05,6.18e-05,0.043069888,0.008280294,0.000123586,0.000308966,0.0,0.007229809,0.102823951,0.0030278690000000003,0.028857442999999997
ZOZOW1T-4026,0.018972365,0.210724246,0.576438773,0.048085862,0.004521254000000001,0.12465139900000001,0.018972365,4.23e-05,0.210681991,0.01470464,0.5496492860000001,0.000211274,0.002450773,4.23e-05,0.015887771000000002,0.004521254000000001,0.12465139900000001,0.008408688000000001,0.210681991,0.01470464,0.549607031,0.018845601,0.000211274,4.23e-05,0.002450773,4.23e-05,0.015887771000000002,0.004521254000000001,0.12465139900000001,0.008408688000000001,0.015549733999999999,0.161708781,0.0008450939999999999,0.000507057,0.018845601,0.000211274,4.23e-05,0.002450773,0.174638722,0.001183132,0.014746893999999998,0.023240091,0.01094397,0.354136736,4.23e-05,0.01462013,0.00033803800000000003,0.004521254000000001,0.12465139900000001,0.018254035,0.008408688000000001,0.004521254000000001,0.01094397,0.000295783,0.000211274,0.161708781,0.003464886,4.23e-05,0.012296121,0.000633821,0.0030845940000000004,0.017113158,0.001183132,0.000126764,0.000126764,0.0008450939999999999,0.0008450939999999999,0.01829629,0.013606017,0.003211358,0.0,0.0,0.22466830100000001,0.00042254699999999995,0.0,0.073354179,0.002324009,0.053071917999999996,0.005873405,0.000211274,0.015549733999999999,8.45e-05,0.000591566,0.00367616,0.0,4.23e-05,8.45e-05,0.12465139900000001,0.018254035,0.000295783,0.00042254699999999995,0.002197245,0.008408688000000001,0.067142736,0.0,0.057297389000000004
